update_dt,datadate,source,change_price,day_avg_price,product_name
2018-06-07 12:30:55,2017-01-05,http://www.ccf.com.cn/newscenter/detail-140000-2017010500504.shtml,-1美元/吨,922,CCF外盘MEG
2018-06-07 12:30:55,2017-01-05,http://www.ccf.com.cn/newscenter/detail-140000-2017010500504.shtml,-0.5,2.5,CCF接盘指数
2018-06-07 12:31:02,2017-01-03,http://www.ccf.com.cn/newscenter/detail-140000-2017010300534.shtml,-60元/吨,8130,CCF内盘MEG现货
2018-06-07 12:31:02,2017-01-03,http://www.ccf.com.cn/newscenter/detail-140000-2017010300534.shtml,-50元/吨,8110,CCF内盘MEG期货
2018-06-07 12:31:02,2017-01-03,http://www.ccf.com.cn/newscenter/detail-140000-2017010300534.shtml,-55元/吨,8155,CCF内盘宁波MEG现货
2018-06-07 12:31:02,2017-01-03,http://www.ccf.com.cn/newscenter/detail-140000-2017010300534.shtml,-25元/吨,8000,CCF内盘华南MEG现货
2018-06-07 12:31:02,2017-01-03,http://www.ccf.com.cn/newscenter/detail-140000-2017010300534.shtml,-10美元/吨,940,CCF外盘MEG
2018-06-07 12:31:02,2017-01-03,http://www.ccf.com.cn/newscenter/detail-140000-2017010300534.shtml,0,2.5,CCF接盘指数
2018-06-07 12:31:06,2016-12-28,http://www.ccf.com.cn/newscenter/detail-140000-2016122800539.shtml,0/0,15000-15500,PTMEG（氨纶用  报价）
2018-06-07 12:31:10,2016-12-29,http://www.ccf.com.cn/newscenter/detail-140000-2016122900519.shtml,0/0,15000-15500,PTMEG（氨纶用  报价）
2018-06-07 12:32:22,2017-02-22,http://www.ccf.com.cn/newscenter/detail-140000-2017022200470.shtml,0/0,14600-14900,PTMEG（市场价 低）
2018-06-07 12:32:22,2017-02-22,http://www.ccf.com.cn/newscenter/detail-140000-2017022200470.shtml,0/0,15000-15700,PTMEG（市场价 高）
2018-06-07 12:32:27,2017-02-27,http://www.ccf.com.cn/newscenter/detail-140000-2017022700526.shtml,-20元/吨,7360,CCF内盘MEG现货
2018-06-07 12:32:27,2017-02-27,http://www.ccf.com.cn/newscenter/detail-140000-2017022700526.shtml,-25元/吨,7350,CCF内盘MEG期货
2018-06-07 12:32:27,2017-02-27,http://www.ccf.com.cn/newscenter/detail-140000-2017022700526.shtml,-25元/吨,7370,CCF内盘宁波MEG现货
2018-06-07 12:32:27,2017-02-27,http://www.ccf.com.cn/newscenter/detail-140000-2017022700526.shtml,50元/吨,7500,CCF内盘华南MEG现货
2018-06-07 12:32:27,2017-02-27,http://www.ccf.com.cn/newscenter/detail-140000-2017022700526.shtml,0美元/吨,878,CCF外盘MEG
2018-06-07 12:32:27,2017-02-27,http://www.ccf.com.cn/newscenter/detail-140000-2017022700526.shtml,-0.5,2.5,CCF接盘指数
2018-06-07 12:32:30,2017-02-28,http://www.ccf.com.cn/newscenter/detail-140000-2017022800534.shtml,0/0,14800-15000,PTMEG（市场价 低）
2018-06-07 12:32:30,2017-02-28,http://www.ccf.com.cn/newscenter/detail-140000-2017022800534.shtml,0/0,15100-15700,PTMEG（市场价 高）
2018-06-07 12:32:33,2017-03-02,http://www.ccf.com.cn/newscenter/detail-140000-2017030200515.shtml,+200/+500,14800-15500,PTMEG（市场价 低）
2018-06-07 12:32:33,2017-03-02,http://www.ccf.com.cn/newscenter/detail-140000-2017030200515.shtml,+500/+800,15600-16500,PTMEG（市场价 高）
2018-06-07 12:32:37,2017-03-06,http://www.ccf.com.cn/newscenter/detail-140000-2017030600514.shtml,+500/+500,15500-16000,PTMEG（市场价 低）
2018-06-07 12:32:37,2017-03-06,http://www.ccf.com.cn/newscenter/detail-140000-2017030600514.shtml,+500/+500,16100-17000,PTMEG（市场价 高）
2018-06-07 12:32:41,2017-03-08,http://www.ccf.com.cn/newscenter/detail-140000-2017030800528.shtml,0/0,15600-16400,PTMEG（市场价 低）
2018-06-07 12:32:41,2017-03-08,http://www.ccf.com.cn/newscenter/detail-140000-2017030800528.shtml,0/0,16500-17500,PTMEG（市场价 高）
2018-06-07 12:32:44,2017-03-09,http://www.ccf.com.cn/newscenter/detail-140000-2017030900526.shtml,0/0,15600-16400,PTMEG（市场价 低）
2018-06-07 12:32:44,2017-03-09,http://www.ccf.com.cn/newscenter/detail-140000-2017030900526.shtml,0/0,16500-17500,PTMEG（市场价 高）
2018-06-07 12:32:47,2017-03-14,http://www.ccf.com.cn/newscenter/detail-140000-2017031400573.shtml,65元/吨,6925,CCF内盘MEG现货
2018-06-07 12:32:47,2017-03-14,http://www.ccf.com.cn/newscenter/detail-140000-2017031400573.shtml,65元/吨,6930,CCF内盘MEG期货
2018-06-07 12:32:47,2017-03-14,http://www.ccf.com.cn/newscenter/detail-140000-2017031400573.shtml,60元/吨,6930,CCF内盘宁波MEG现货
2018-06-07 12:32:47,2017-03-14,http://www.ccf.com.cn/newscenter/detail-140000-2017031400573.shtml,50元/吨,6950,CCF内盘华南MEG现货
2018-06-07 12:32:47,2017-03-14,http://www.ccf.com.cn/newscenter/detail-140000-2017031400573.shtml,4美元/吨,817,CCF外盘MEG
2018-06-07 12:32:47,2017-03-14,http://www.ccf.com.cn/newscenter/detail-140000-2017031400573.shtml,0,3,CCF接盘指数
2018-06-07 12:32:50,2017-03-15,http://www.ccf.com.cn/newscenter/detail-140000-2017031400580.shtml,+200/+200,16400-16700,PTMEG（市场价 低）
2018-06-07 12:32:50,2017-03-15,http://www.ccf.com.cn/newscenter/detail-140000-2017031400580.shtml,+200/+200,16800-18200,PTMEG（市场价 高）
2018-06-07 12:32:55,2017-03-20,http://www.ccf.com.cn/newscenter/detail-140000-2017032000566.shtml,0/0,16400-16700,PTMEG（市场价 低）
2018-06-07 12:32:55,2017-03-20,http://www.ccf.com.cn/newscenter/detail-140000-2017032000566.shtml,0/0,16800-18200,PTMEG（市场价 高）
2018-06-07 12:32:58,2017-03-21,http://www.ccf.com.cn/newscenter/detail-140000-2017032100543.shtml,-200元/吨,6570,CCF内盘MEG现货
2018-06-07 12:32:58,2017-03-21,http://www.ccf.com.cn/newscenter/detail-140000-2017032100543.shtml,-195元/吨,6600,CCF内盘MEG期货
2018-06-07 12:32:58,2017-03-21,http://www.ccf.com.cn/newscenter/detail-140000-2017032100543.shtml,-200元/吨,6570,CCF内盘宁波MEG现货
2018-06-07 12:32:58,2017-03-21,http://www.ccf.com.cn/newscenter/detail-140000-2017032100543.shtml,-250元/吨,6600,CCF内盘华南MEG现货
2018-06-07 12:32:58,2017-03-21,http://www.ccf.com.cn/newscenter/detail-140000-2017032100543.shtml,-21美元/吨,783,CCF外盘MEG
2018-06-07 12:32:58,2017-03-21,http://www.ccf.com.cn/newscenter/detail-140000-2017032100543.shtml,0,2.5,CCF接盘指数
2018-06-07 12:33:00,2017-03-23,http://www.ccf.com.cn/newscenter/detail-140000-2017032300560.shtml,0/0,16500-16900,PTMEG（市场价 低）
2018-06-07 12:33:00,2017-03-23,http://www.ccf.com.cn/newscenter/detail-140000-2017032300560.shtml,0/0,17000-18200,PTMEG（市场价 高）
2018-06-07 12:33:04,2017-03-27,http://www.ccf.com.cn/newscenter/detail-140000-2017032700575.shtml,-240元/吨,6120,CCF内盘MEG现货
2018-06-07 12:33:04,2017-03-27,http://www.ccf.com.cn/newscenter/detail-140000-2017032700575.shtml,-245元/吨,6135,CCF内盘MEG期货
2018-06-07 12:33:04,2017-03-27,http://www.ccf.com.cn/newscenter/detail-140000-2017032700575.shtml,-240元/吨,6120,CCF内盘宁波MEG现货
2018-06-07 12:33:04,2017-03-27,http://www.ccf.com.cn/newscenter/detail-140000-2017032700575.shtml,-150元/吨,6300,CCF内盘华南MEG现货
2018-06-07 12:33:04,2017-03-27,http://www.ccf.com.cn/newscenter/detail-140000-2017032700575.shtml,-25美元/吨,732,CCF外盘MEG
2018-06-07 12:33:04,2017-03-27,http://www.ccf.com.cn/newscenter/detail-140000-2017032700575.shtml,0.5,2.5,CCF接盘指数
2018-06-07 12:33:09,2017-03-29,http://www.ccf.com.cn/newscenter/detail-140000-2017032900528.shtml,110元/吨,6260,CCF内盘MEG现货
2018-06-07 12:33:09,2017-03-29,http://www.ccf.com.cn/newscenter/detail-140000-2017032900528.shtml,100元/吨,6270,CCF内盘MEG期货
2018-06-07 12:33:09,2017-03-29,http://www.ccf.com.cn/newscenter/detail-140000-2017032900528.shtml,115元/吨,6265,CCF内盘宁波MEG现货
2018-06-07 12:33:09,2017-03-29,http://www.ccf.com.cn/newscenter/detail-140000-2017032900528.shtml,50元/吨,6350,CCF内盘华南MEG现货
2018-06-07 12:33:09,2017-03-29,http://www.ccf.com.cn/newscenter/detail-140000-2017032900528.shtml,11美元/吨,749,CCF外盘MEG
2018-06-07 12:33:09,2017-03-29,http://www.ccf.com.cn/newscenter/detail-140000-2017032900528.shtml,0,2.5,CCF接盘指数
2018-06-07 12:33:13,2017-03-30,http://www.ccf.com.cn/newscenter/detail-140000-2017033000514.shtml,-80元/吨,6180,CCF内盘MEG现货
2018-06-07 12:33:13,2017-03-30,http://www.ccf.com.cn/newscenter/detail-140000-2017033000514.shtml,-65元/吨,6205,CCF内盘MEG期货
2018-06-07 12:33:13,2017-03-30,http://www.ccf.com.cn/newscenter/detail-140000-2017033000514.shtml,-85元/吨,6180,CCF内盘宁波MEG现货
2018-06-07 12:33:13,2017-03-30,http://www.ccf.com.cn/newscenter/detail-140000-2017033000514.shtml,0元/吨,6350,CCF内盘华南MEG现货
2018-06-07 12:33:13,2017-03-30,http://www.ccf.com.cn/newscenter/detail-140000-2017033000514.shtml,-7美元/吨,742,CCF外盘MEG
2018-06-07 12:33:13,2017-03-30,http://www.ccf.com.cn/newscenter/detail-140000-2017033000514.shtml,-0.5,2.5,CCF接盘指数
2018-06-07 12:33:14,2017-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2017040500533.shtml,+500/+500,17000-17500,PTMEG（市场价 低）
2018-06-07 12:33:14,2017-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2017040500533.shtml,+500/+300,17600-18500,PTMEG（市场价 高）
2018-06-07 12:33:17,2017-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2017041000552.shtml,0/0,17500-18000,PTMEG（市场价 低）
2018-06-07 12:33:17,2017-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2017041000552.shtml,0/0,18100-19000,PTMEG（市场价 高）
2018-06-07 12:33:21,2017-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2017041000551.shtml,-95元/吨,6185,CCF内盘MEG现货
2018-06-07 12:33:22,2017-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2017041000551.shtml,-85元/吨,6210,CCF内盘MEG期货
2018-06-07 12:33:22,2017-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2017041000551.shtml,-100元/吨,6180,CCF内盘宁波MEG现货
2018-06-07 12:33:22,2017-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2017041000551.shtml,-50元/吨,6400,CCF内盘华南MEG现货
2018-06-07 12:33:22,2017-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2017041000551.shtml,-15美元/吨,736,CCF外盘MEG
2018-06-07 12:33:22,2017-04-10,http://www.ccf.com.cn/newscenter/detail-140000-2017041000551.shtml,-0.5,2.5,CCF接盘指数
2018-06-07 12:33:24,2017-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2017040500563.shtml,85元/吨,6345,CCF内盘MEG现货
2018-06-07 12:33:24,2017-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2017040500563.shtml,95元/吨,6385,CCF内盘MEG期货
2018-06-07 12:33:24,2017-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2017040500563.shtml,90元/吨,6340,CCF内盘宁波MEG现货
2018-06-07 12:33:24,2017-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2017040500563.shtml,100元/吨,6500,CCF内盘华南MEG现货
2018-06-07 12:33:24,2017-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2017040500563.shtml,13美元/吨,755,CCF外盘MEG
2018-06-07 12:33:25,2017-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2017040500563.shtml,0,3,CCF接盘指数
2018-06-07 12:33:29,2017-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2017040600525.shtml,0/0,17000-17500,PTMEG（市场价 低）
2018-06-07 12:33:29,2017-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2017040600525.shtml,0/0,17600-18500,PTMEG（市场价 高）
2018-06-07 12:33:33,2017-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2017040600560.shtml,5元/吨,6350,CCF内盘MEG现货
2018-06-07 12:33:33,2017-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2017040600560.shtml,-15元/吨,6370,CCF内盘MEG期货
2018-06-07 12:33:34,2017-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2017040600560.shtml,10元/吨,6350,CCF内盘宁波MEG现货
2018-06-07 12:33:34,2017-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2017040600560.shtml,0元/吨,6500,CCF内盘华南MEG现货
2018-06-07 12:33:34,2017-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2017040600560.shtml,0美元/吨,755,CCF外盘MEG
2018-06-07 12:33:34,2017-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2017040600560.shtml,0,3,CCF接盘指数
2018-06-07 12:33:37,2017-04-01,http://www.ccf.com.cn/newscenter/detail-140000-2017040100471.shtml,0/0,16500-17000,PTMEG（市场价 低）
2018-06-07 12:33:37,2017-04-01,http://www.ccf.com.cn/newscenter/detail-140000-2017040100471.shtml,0/0,17100-18200,PTMEG（市场价 高）
2018-06-07 12:33:40,2017-04-01,http://www.ccf.com.cn/newscenter/detail-140000-2017040100490.shtml,35元/吨,6260,CCF内盘MEG现货
2018-06-07 12:33:40,2017-04-01,http://www.ccf.com.cn/newscenter/detail-140000-2017040100490.shtml,40元/吨,6290,CCF内盘MEG期货
2018-06-07 12:33:40,2017-04-01,http://www.ccf.com.cn/newscenter/detail-140000-2017040100490.shtml,30元/吨,6250,CCF内盘宁波MEG现货
2018-06-07 12:33:40,2017-04-01,http://www.ccf.com.cn/newscenter/detail-140000-2017040100490.shtml,0元/吨,6400,CCF内盘华南MEG现货
2018-06-07 12:33:40,2017-04-01,http://www.ccf.com.cn/newscenter/detail-140000-2017040100490.shtml,0美元/吨,742,CCF外盘MEG
2018-06-07 12:33:40,2017-04-01,http://www.ccf.com.cn/newscenter/detail-140000-2017040100490.shtml,0.5,3,CCF接盘指数
2018-06-07 12:33:43,2017-03-30,http://www.ccf.com.cn/newscenter/detail-140000-2017033000445.shtml,0/0,16500-17000,PTMEG（市场价 低）
2018-06-07 12:33:43,2017-03-30,http://www.ccf.com.cn/newscenter/detail-140000-2017033000445.shtml,0/0,17100-18200,PTMEG（市场价 高）
2018-06-07 12:33:46,2017-03-28,http://www.ccf.com.cn/newscenter/detail-140000-2017032800552.shtml,0/0,16500-16900,PTMEG（市场价 低）
2018-06-07 12:33:46,2017-03-28,http://www.ccf.com.cn/newscenter/detail-140000-2017032800552.shtml,0/0,17000-18200,PTMEG（市场价 高）
2018-06-07 12:33:49,2017-03-28,http://www.ccf.com.cn/newscenter/detail-140000-2017032800575.shtml,30元/吨,6150,CCF内盘MEG现货
2018-06-07 12:33:49,2017-03-28,http://www.ccf.com.cn/newscenter/detail-140000-2017032800575.shtml,35元/吨,6170,CCF内盘MEG期货
2018-06-07 12:33:49,2017-03-28,http://www.ccf.com.cn/newscenter/detail-140000-2017032800575.shtml,30元/吨,6150,CCF内盘宁波MEG现货
2018-06-07 12:33:49,2017-03-28,http://www.ccf.com.cn/newscenter/detail-140000-2017032800575.shtml,0元/吨,6300,CCF内盘华南MEG现货
2018-06-07 12:33:49,2017-03-28,http://www.ccf.com.cn/newscenter/detail-140000-2017032800575.shtml,6美元/吨,738,CCF外盘MEG
2018-06-07 12:33:49,2017-03-28,http://www.ccf.com.cn/newscenter/detail-140000-2017032800575.shtml,0.5,2.5,CCF接盘指数
2018-06-07 12:33:53,2017-03-29,http://www.ccf.com.cn/newscenter/detail-140000-2017032900507.shtml,0/+100,16500-17000,PTMEG（市场价 低）
2018-06-07 12:33:53,2017-03-29,http://www.ccf.com.cn/newscenter/detail-140000-2017032900507.shtml,+100/0,17100-18200,PTMEG（市场价 高）
2018-06-07 12:33:56,2017-03-23,http://www.ccf.com.cn/newscenter/detail-140000-2017032300574.shtml,-10元/吨,6370,CCF内盘MEG现货
2018-06-07 12:33:56,2017-03-23,http://www.ccf.com.cn/newscenter/detail-140000-2017032300574.shtml,-20元/吨,6400,CCF内盘MEG期货
2018-06-07 12:33:56,2017-03-23,http://www.ccf.com.cn/newscenter/detail-140000-2017032300574.shtml,0元/吨,6380,CCF内盘宁波MEG现货
2018-06-07 12:33:56,2017-03-23,http://www.ccf.com.cn/newscenter/detail-140000-2017032300574.shtml,0元/吨,6450,CCF内盘华南MEG现货
2018-06-07 12:33:56,2017-03-23,http://www.ccf.com.cn/newscenter/detail-140000-2017032300574.shtml,-10美元/吨,755,CCF外盘MEG
2018-06-07 12:33:56,2017-03-23,http://www.ccf.com.cn/newscenter/detail-140000-2017032300574.shtml,0,2.5,CCF接盘指数
2018-06-07 12:33:59,2017-03-27,http://www.ccf.com.cn/newscenter/detail-140000-2017032700558.shtml,0/0,16500-16900,PTMEG（市场价 低）
2018-06-07 12:33:59,2017-03-27,http://www.ccf.com.cn/newscenter/detail-140000-2017032700558.shtml,0/0,17000-18200,PTMEG（市场价 高）
2018-06-07 12:34:02,2017-03-21,http://www.ccf.com.cn/newscenter/detail-140000-2017032100544.shtml,+100/+200,16500-16900,PTMEG（市场价 低）
2018-06-07 12:34:02,2017-03-21,http://www.ccf.com.cn/newscenter/detail-140000-2017032100544.shtml,+200/0,17000-18200,PTMEG（市场价 高）
2018-06-07 12:34:06,2017-03-22,http://www.ccf.com.cn/newscenter/detail-140000-2017032200520.shtml,0/0,16500-16900,PTMEG（市场价 低）
2018-06-07 12:34:06,2017-03-22,http://www.ccf.com.cn/newscenter/detail-140000-2017032200520.shtml,0/0,17000-18200,PTMEG（市场价 高）
2018-06-07 12:34:10,2017-03-22,http://www.ccf.com.cn/newscenter/detail-140000-2017032200537.shtml,-190元/吨,6380,CCF内盘MEG现货
2018-06-07 12:34:10,2017-03-22,http://www.ccf.com.cn/newscenter/detail-140000-2017032200537.shtml,-180元/吨,6420,CCF内盘MEG期货
2018-06-07 12:34:10,2017-03-22,http://www.ccf.com.cn/newscenter/detail-140000-2017032200537.shtml,-190元/吨,6380,CCF内盘宁波MEG现货
2018-06-07 12:34:10,2017-03-22,http://www.ccf.com.cn/newscenter/detail-140000-2017032200537.shtml,-150元/吨,6450,CCF内盘华南MEG现货
2018-06-07 12:34:10,2017-03-22,http://www.ccf.com.cn/newscenter/detail-140000-2017032200537.shtml,-18美元/吨,765,CCF外盘MEG
2018-06-07 12:34:10,2017-03-22,http://www.ccf.com.cn/newscenter/detail-140000-2017032200537.shtml,0,2.5,CCF接盘指数
2018-06-07 12:34:14,2017-03-20,http://www.ccf.com.cn/newscenter/detail-140000-2017032000570.shtml,-170元/吨,6770,CCF内盘MEG现货
2018-06-07 12:34:14,2017-03-20,http://www.ccf.com.cn/newscenter/detail-140000-2017032000570.shtml,-175元/吨,6795,CCF内盘MEG期货
2018-06-07 12:34:14,2017-03-20,http://www.ccf.com.cn/newscenter/detail-140000-2017032000570.shtml,-170元/吨,6770,CCF内盘宁波MEG现货
2018-06-07 12:34:14,2017-03-20,http://www.ccf.com.cn/newscenter/detail-140000-2017032000570.shtml,-125元/吨,6850,CCF内盘华南MEG现货
2018-06-07 12:34:14,2017-03-20,http://www.ccf.com.cn/newscenter/detail-140000-2017032000570.shtml,-16美元/吨,804,CCF外盘MEG
2018-06-07 12:34:14,2017-03-20,http://www.ccf.com.cn/newscenter/detail-140000-2017032000570.shtml,0,2.5,CCF接盘指数
2018-06-07 12:34:18,2017-03-16,http://www.ccf.com.cn/newscenter/detail-140000-2017031600524.shtml,50元/吨,6970,CCF内盘MEG现货
2018-06-07 12:34:18,2017-03-16,http://www.ccf.com.cn/newscenter/detail-140000-2017031600524.shtml,50元/吨,7010,CCF内盘MEG期货
2018-06-07 12:34:18,2017-03-16,http://www.ccf.com.cn/newscenter/detail-140000-2017031600524.shtml,35元/吨,6975,CCF内盘宁波MEG现货
2018-06-07 12:34:18,2017-03-16,http://www.ccf.com.cn/newscenter/detail-140000-2017031600524.shtml,50元/吨,7000,CCF内盘华南MEG现货
2018-06-07 12:34:18,2017-03-16,http://www.ccf.com.cn/newscenter/detail-140000-2017031600524.shtml,8美元/吨,825,CCF外盘MEG
2018-06-07 12:34:18,2017-03-16,http://www.ccf.com.cn/newscenter/detail-140000-2017031600524.shtml,0,2.5,CCF接盘指数
2018-06-07 12:34:20,2017-03-16,http://www.ccf.com.cn/newscenter/detail-140000-2017031600527.shtml,0/0,16400-16700,PTMEG（市场价 低）
2018-06-07 12:34:20,2017-03-16,http://www.ccf.com.cn/newscenter/detail-140000-2017031600527.shtml,0/0,16800-18200,PTMEG（市场价 高）
2018-06-07 12:34:22,2017-03-14,http://www.ccf.com.cn/newscenter/detail-140000-2017031400579.shtml,0/0,16200-16500,PTMEG（市场价 低）
2018-06-07 12:34:22,2017-03-14,http://www.ccf.com.cn/newscenter/detail-140000-2017031400579.shtml,0/0,16600-18000,PTMEG（市场价 高）
2018-06-07 12:34:25,2017-03-15,http://www.ccf.com.cn/newscenter/detail-140000-2017031500497.shtml,-5元/吨,6920,CCF内盘MEG现货
2018-06-07 12:34:25,2017-03-15,http://www.ccf.com.cn/newscenter/detail-140000-2017031500497.shtml,30元/吨,6960,CCF内盘MEG期货
2018-06-07 12:34:26,2017-03-15,http://www.ccf.com.cn/newscenter/detail-140000-2017031500497.shtml,10元/吨,6940,CCF内盘宁波MEG现货
2018-06-07 12:34:26,2017-03-15,http://www.ccf.com.cn/newscenter/detail-140000-2017031500497.shtml,0元/吨,6950,CCF内盘华南MEG现货
2018-06-07 12:34:26,2017-03-15,http://www.ccf.com.cn/newscenter/detail-140000-2017031500497.shtml,0美元/吨,817,CCF外盘MEG
2018-06-07 12:34:26,2017-03-15,http://www.ccf.com.cn/newscenter/detail-140000-2017031500497.shtml,-2.5,2.5,CCF接盘指数
2018-06-07 12:34:29,2017-03-09,http://www.ccf.com.cn/newscenter/detail-140000-2017030900529.shtml,-55元/吨,6545,CCF内盘MEG现货
2018-06-07 12:34:29,2017-03-09,http://www.ccf.com.cn/newscenter/detail-140000-2017030900529.shtml,-60元/吨,6550,CCF内盘MEG期货
2018-06-07 12:34:29,2017-03-09,http://www.ccf.com.cn/newscenter/detail-140000-2017030900529.shtml,-60元/吨,6550,CCF内盘宁波MEG现货
2018-06-07 12:34:29,2017-03-09,http://www.ccf.com.cn/newscenter/detail-140000-2017030900529.shtml,-50元/吨,6700,CCF内盘华南MEG现货
2018-06-07 12:34:29,2017-03-09,http://www.ccf.com.cn/newscenter/detail-140000-2017030900529.shtml,8美元/吨,782,CCF外盘MEG
2018-06-07 12:34:29,2017-03-09,http://www.ccf.com.cn/newscenter/detail-140000-2017030900529.shtml,0,3,CCF接盘指数
2018-06-07 12:34:32,2017-03-13,http://www.ccf.com.cn/newscenter/detail-140000-2017031300539.shtml,0/0,16200-16500,PTMEG（市场价 低）
2018-06-07 12:34:32,2017-03-13,http://www.ccf.com.cn/newscenter/detail-140000-2017031300539.shtml,0/0,16600-18000,PTMEG（市场价 高）
2018-06-07 12:34:35,2017-03-13,http://www.ccf.com.cn/newscenter/detail-140000-2017031300542.shtml,110元/吨,6860,CCF内盘MEG现货
2018-06-07 12:34:35,2017-03-13,http://www.ccf.com.cn/newscenter/detail-140000-2017031300542.shtml,105元/吨,6865,CCF内盘MEG期货
2018-06-07 12:34:35,2017-03-13,http://www.ccf.com.cn/newscenter/detail-140000-2017031300542.shtml,110元/吨,6870,CCF内盘宁波MEG现货
2018-06-07 12:34:35,2017-03-13,http://www.ccf.com.cn/newscenter/detail-140000-2017031300542.shtml,50元/吨,6900,CCF内盘华南MEG现货
2018-06-07 12:34:35,2017-03-13,http://www.ccf.com.cn/newscenter/detail-140000-2017031300542.shtml,15美元/吨,813,CCF外盘MEG
2018-06-07 12:34:35,2017-03-13,http://www.ccf.com.cn/newscenter/detail-140000-2017031300542.shtml,0,3,CCF接盘指数
2018-06-07 12:34:37,2017-03-08,http://www.ccf.com.cn/newscenter/detail-140000-2017030800538.shtml,-160元/吨,6600,CCF内盘MEG现货
2018-06-07 12:34:37,2017-03-08,http://www.ccf.com.cn/newscenter/detail-140000-2017030800538.shtml,-160元/吨,6610,CCF内盘MEG期货
2018-06-07 12:34:37,2017-03-08,http://www.ccf.com.cn/newscenter/detail-140000-2017030800538.shtml,-160元/吨,6610,CCF内盘宁波MEG现货
2018-06-07 12:34:37,2017-03-08,http://www.ccf.com.cn/newscenter/detail-140000-2017030800538.shtml,-250元/吨,6750,CCF内盘华南MEG现货
2018-06-07 12:34:37,2017-03-08,http://www.ccf.com.cn/newscenter/detail-140000-2017030800538.shtml,-24美元/吨,774,CCF外盘MEG
2018-06-07 12:34:37,2017-03-08,http://www.ccf.com.cn/newscenter/detail-140000-2017030800538.shtml,0,3,CCF接盘指数
2018-06-07 12:34:40,2017-03-07,http://www.ccf.com.cn/newscenter/detail-140000-2017030700505.shtml,+100/+400,15600-16400,PTMEG（市场价 低）
2018-06-07 12:34:40,2017-03-07,http://www.ccf.com.cn/newscenter/detail-140000-2017030700505.shtml,+400/+500,16500-17500,PTMEG（市场价 高）
2018-06-07 12:34:45,2017-03-07,http://www.ccf.com.cn/newscenter/detail-140000-2017030700517.shtml,-195元/吨,6760,CCF内盘MEG现货
2018-06-07 12:34:45,2017-03-07,http://www.ccf.com.cn/newscenter/detail-140000-2017030700517.shtml,-185元/吨,6770,CCF内盘MEG期货
2018-06-07 12:34:45,2017-03-07,http://www.ccf.com.cn/newscenter/detail-140000-2017030700517.shtml,-195元/吨,6770,CCF内盘宁波MEG现货
2018-06-07 12:34:45,2017-03-07,http://www.ccf.com.cn/newscenter/detail-140000-2017030700517.shtml,-100元/吨,7000,CCF内盘华南MEG现货
2018-06-07 12:34:45,2017-03-07,http://www.ccf.com.cn/newscenter/detail-140000-2017030700517.shtml,-27美元/吨,798,CCF外盘MEG
2018-06-07 12:34:45,2017-03-07,http://www.ccf.com.cn/newscenter/detail-140000-2017030700517.shtml,0,3,CCF接盘指数
2018-06-07 12:34:48,2017-03-02,http://www.ccf.com.cn/newscenter/detail-140000-2017030200543.shtml,-30元/吨,6940,CCF内盘MEG现货
2018-06-07 12:34:48,2017-03-02,http://www.ccf.com.cn/newscenter/detail-140000-2017030200543.shtml,-30元/吨,6940,CCF内盘MEG期货
2018-06-07 12:34:48,2017-03-02,http://www.ccf.com.cn/newscenter/detail-140000-2017030200543.shtml,-20元/吨,6950,CCF内盘宁波MEG现货
2018-06-07 12:34:48,2017-03-02,http://www.ccf.com.cn/newscenter/detail-140000-2017030200543.shtml,0元/吨,7000,CCF内盘华南MEG现货
2018-06-07 12:34:48,2017-03-02,http://www.ccf.com.cn/newscenter/detail-140000-2017030200543.shtml,-2美元/吨,819,CCF外盘MEG
2018-06-07 12:34:48,2017-03-02,http://www.ccf.com.cn/newscenter/detail-140000-2017030200543.shtml,0.5,2.5,CCF接盘指数
2018-06-07 12:34:52,2017-03-06,http://www.ccf.com.cn/newscenter/detail-140000-2017030600489.shtml,-10元/吨,6955,CCF内盘MEG现货
2018-06-07 12:34:52,2017-03-06,http://www.ccf.com.cn/newscenter/detail-140000-2017030600489.shtml,-5元/吨,6955,CCF内盘MEG期货
